query_id	update_id	nugget_id	match_start	match_end	auto_p
TS14.14	1366101851-f3f0a20484fa11673cb1ff8855f21ada-92	VMTS14.14.055	119	155	0
TS14.14	1366102259-4dae0737be41c5ef3d5dd66cdade759c-239	VMTS14.14.019	0	122	0
TS14.14	1366102328-29a84f5f8d4109f3e20549d15615e3fa-2	VMTS14.14.007	59	104	0
TS14.14	1366102750-658a48ae9d499bf2ceceefa1ea3c2f65-28	VMTS14.14.050	44	230	0
TS14.14	1366103153-15f997b1d6be96142a9f929e7dba2efa-210	VMTS14.14.019	26	121	0
TS14.14	1366103153-bc18a961307d57aff8bede746f6272cc-254	VMTS14.14.045	26	87	0
TS14.14	1366103153-bc18a961307d57aff8bede746f6272cc-254	VMTS14.14.055	88	125	0
TS14.14	1366107256-55422fc0d1557cf82f141460b7c9b2ad-54	VMTS14.14.050	0	154	0
TS14.14	1366107658-7ce170367eacc202c516fb49d2f51c30-1032	VMTS14.14.055	9	49	0
TS14.14	1366107658-7ce170367eacc202c516fb49d2f51c30-520	VMTS14.14.019	0	122	0
TS14.14	1366107929-ec4e8c905772482c27aef73ce17482b0-1237	VMTS14.14.019	0	103	0
TS14.14	1366107929-ec4e8c905772482c27aef73ce17482b0-1705	VMTS14.14.019	0	103	0
TS14.14	1366107929-ec4e8c905772482c27aef73ce17482b0-1761	VMTS14.14.019	0	103	0
TS14.14	1366107929-ec4e8c905772482c27aef73ce17482b0-332	VMTS14.14.019	0	103	0
TS14.14	1366107929-ec4e8c905772482c27aef73ce17482b0-770	VMTS14.14.019	0	103	0
TS14.14	1366107929-ec4e8c905772482c27aef73ce17482b0-820	VMTS14.14.019	0	103	0
TS14.14	1366114564-b2754bb15ddc1903c07426d262213637-95	VMTS14.14.008	0	88	0
TS14.14	1366114564-b2754bb15ddc1903c07426d262213637-95	VMTS14.14.044	0	88	0
TS14.14	1366115516-39b9378943caa5df9909bc4bad8c7462-63	VMTS14.14.045	16	175	0
TS14.14	1366115596-8a62dfcdf9ce24eedcd98932429c2bf8-70	VMTS14.14.001	0	80	0
TS14.14	1366115596-8a62dfcdf9ce24eedcd98932429c2bf8-81	VMTS14.14.033	0	116	0
TS14.14	1366123858-081cdb7037a5e9f51e407a7468182384-214	VMTS14.14.019	0	122	0
TS14.14	1366126173-833197b82acd00a85f9463cbc709aa06-1252	VMTS14.14.019	0	103	0
TS14.14	1366126173-833197b82acd00a85f9463cbc709aa06-1671	VMTS14.14.019	0	103	0
TS14.14	1366126173-833197b82acd00a85f9463cbc709aa06-396	VMTS14.14.019	0	103	0
TS14.14	1366126173-833197b82acd00a85f9463cbc709aa06-786	VMTS14.14.019	0	103	0
TS14.14	1366126176-833197b82acd00a85f9463cbc709aa06-1252	VMTS14.14.019	0	103	0
TS14.14	1366126176-833197b82acd00a85f9463cbc709aa06-1671	VMTS14.14.019	0	103	0
TS14.14	1366126176-833197b82acd00a85f9463cbc709aa06-396	VMTS14.14.019	0	103	0
TS14.14	1366126176-833197b82acd00a85f9463cbc709aa06-786	VMTS14.14.019	0	103	0
TS14.14	1366128392-081cdb7037a5e9f51e407a7468182384-215	VMTS14.14.019	0	122	0
TS14.14	1366130736-3ed773fc5aea0dad04f5017dbdf4964e-111	VMTS14.14.055	0	65	0
TS14.14	1366134135-ea3f1b94d1eb641ff07010d44ea6aa4f-118	VMTS14.14.066	373	417	0
TS14.14	1366137677-86dd30f494f55bced8aa9d47204717e3-40	VMTS14.14.025	104	164	0
TS14.14	1366139617-3992640e6dc00b953569a435d2a67cff-406	VMTS14.14.044	0	155	0
TS14.14	1366139617-3992640e6dc00b953569a435d2a67cff-409	VMTS14.14.048	0	145	0
TS14.14	1366142217-f40cdfa2b30ed03dda17b2e5f901f9b8-148	VMTS14.14.019	0	112	0
TS14.14	1366144742-1cca2097cc7d030feae351c650bebafc-152	VMTS14.14.031	0	60	0
TS14.14	1366145405-29288fdf90aef26cec6e4610f432edf4-32	VMTS14.14.055	16	141	0
TS14.14	1366146874-b468c19cfee60a60e658c4a3bfb6ccf7-440	VMTS14.14.002	12	140	0
TS14.14	1366157587-a8b1aa831b0094f0001ace4fc10dc519-52	VMTS14.14.054	117	162	0
TS14.14	1366157749-fd14515e38d4129db63b6253dbc965be-13	VMTS14.14.001	7	44	0
TS14.14	1366157749-fd14515e38d4129db63b6253dbc965be-13	VMTS14.14.033	176	214	0
TS14.14	1366157931-c1b357cdefe78b21effe9bc53ec4f13c-165	VMTS14.14.054	72	119	0
TS14.14	1366157931-c1b357cdefe78b21effe9bc53ec4f13c-165	VMTS14.14.055	0	72	0
TS14.14	1366157931-c1b357cdefe78b21effe9bc53ec4f13c-165	VMTS14.14.059	307	330	0
TS14.14	1366158088-a8b1aa831b0094f0001ace4fc10dc519-52	VMTS14.14.054	116	161	0
TS14.14	1366158319-c452cedc36cc998301d03c12afa8454c-173	VMTS14.14.054	0	130	0
TS14.14	1366158646-a8b1aa831b0094f0001ace4fc10dc519-50	VMTS14.14.042	399	429	0
TS14.14	1366158646-a8b1aa831b0094f0001ace4fc10dc519-50	VMTS14.14.054	117	161	0
TS14.14	1366159026-e34610cd5e6f9c59817c0617a28ea164-82	VMTS14.14.042	435	465	0
TS14.14	1366159026-e34610cd5e6f9c59817c0617a28ea164-82	VMTS14.14.054	117	161	0
TS14.14	1366159273-cf484d0d26eb83ac7bdb2baacc5a4d96-31	VMTS14.14.045	0	51	0
TS14.14	1366159868-ba45ed913844c84b2fcd03674ec739c9-146	VMTS14.14.054	0	45	0
TS14.14	1366159868-ba45ed913844c84b2fcd03674ec739c9-146	VMTS14.14.059	231	254	0
TS14.14	1366159871-a8b1aa831b0094f0001ace4fc10dc519-53	VMTS14.14.054	116	162	0
TS14.14	1366160366-837a661ccba4b3dbf47d426273dbfb7c-68	VMTS14.14.059	135	173	0
TS14.14	1366161355-969e4329741f4f8c4a45fc042e4f269f-86	VMTS14.14.054	0	126	0
TS14.14	1366161840-2c7c7cd199cd60651349fbf8d72fc9f4-34	VMTS14.14.054	0	103	0
TS14.14	1366163059-ad4dc0539634bd1cfb43c27872b13020-54	VMTS14.14.016	0	203	0
TS14.14	1366164341-f94915657bc18dbf7991586d8055faba-198	VMTS14.14.054	0	45	0
TS14.14	1366164341-f94915657bc18dbf7991586d8055faba-198	VMTS14.14.055	182	254	0
TS14.14	1366164341-f94915657bc18dbf7991586d8055faba-198	VMTS14.14.059	158	181	0
TS14.14	1366164898-1493f918dfc65c3df154a8839889a592-63	VMTS14.14.054	6	54	0
TS14.14	1366165292-05f2edc3ff65cba015578847bd84ca40-190	VMTS14.14.054	0	46	0
TS14.14	1366165292-05f2edc3ff65cba015578847bd84ca40-190	VMTS14.14.059	158	181	0
TS14.14	1366166603-c765ddc966786dddde658341738c4ae4-72	VMTS14.14.054	117	161	0
TS14.14	1366166833-c3fca9249015e66f21ade2a23fa8d719-76	VMTS14.14.056	0	150	0
TS14.14	1366167096-5bc131b5141c8c255665cc02eb2003c2-175	VMTS14.14.054	0	45	0
TS14.14	1366167096-5bc131b5141c8c255665cc02eb2003c2-175	VMTS14.14.055	242	315	0
TS14.14	1366171373-4a31ec8b00fd528cda3b935f4b0ccaa8-38	VMTS14.14.055	0	81	0
TS14.14	1366171775-47a552d070450d31665e2997a98d7830-39	VMTS14.14.055	0	82	0
TS14.14	1366171998-f6633958c5d41264ac4db92d21bf912c-65	VMTS14.14.054	209	266	0
TS14.14	1366171998-f6633958c5d41264ac4db92d21bf912c-65	VMTS14.14.055	267	312	0
TS14.14	1366172608-b74f6bbede94573d6d55ab8e98f1f763-204	VMTS14.14.045	316	335	0
TS14.14	1366172608-b74f6bbede94573d6d55ab8e98f1f763-204	VMTS14.14.051	338	360	0
TS14.14	1366172608-b74f6bbede94573d6d55ab8e98f1f763-204	VMTS14.14.054	79	125	0
TS14.14	1366172608-b74f6bbede94573d6d55ab8e98f1f763-204	VMTS14.14.059	56	79	0
TS14.14	1366173340-7b15e2f8701ac6bf8164a9dda46ef28c-222	VMTS14.14.019	0	122	0
TS14.14	1366173343-7b15e2f8701ac6bf8164a9dda46ef28c-222	VMTS14.14.019	0	122	0
TS14.14	1366175384-4ea59405eb615ba3aadc90d5110aa4c0-40	VMTS14.14.007	0	47	0
TS14.14	1366175384-4ed555ac65a6d262069ce5919c629ab8-111	VMTS14.14.055	0	82	0
TS14.14	1366175662-537ac8ea7a85d6b7c8b37a33186db5a4-186	VMTS14.14.055	0	88	0
TS14.14	1366175662-537ac8ea7a85d6b7c8b37a33186db5a4-221	VMTS14.14.055	0	135	0
TS14.14	1366176098-cb477461cde6111ee95e7c15d9b1428e-111	VMTS14.14.054	0	109	0
TS14.14	1366178597-60a73b6fa3013598b8be9f5f17d12dac-43	VMTS14.14.054	289	374	0
TS14.14	1366179428-d881da43f74d95abf44fe1fb17b915cb-228	VMTS14.14.045	267	289	0
TS14.14	1366179428-d881da43f74d95abf44fe1fb17b915cb-228	VMTS14.14.051	290	313	0
TS14.14	1366179428-d881da43f74d95abf44fe1fb17b915cb-228	VMTS14.14.054	80	126	0
TS14.14	1366179428-d881da43f74d95abf44fe1fb17b915cb-228	VMTS14.14.059	56	80	0
TS14.14	1366179807-30fb9f048e2e83e5b946b9baab796def-155	VMTS14.14.019	53	133	0
TS14.14	1366180697-fe4f2016017c408bfcebf0c3ec8edb87-15	VMTS14.14.005	34	101	0
TS14.14	1366180697-fe4f2016017c408bfcebf0c3ec8edb87-15	VMTS14.14.007	0	30	0
TS14.14	1366185850-eb77e8313359a691b51e1523a0e35490-12	VMTS14.14.055	0	96	0
TS14.14	1366186625-a9cb87dea2e9231120eb168866422a05-15	VMTS14.14.005	34	101	0
TS14.14	1366186625-a9cb87dea2e9231120eb168866422a05-15	VMTS14.14.007	0	30	0
TS14.14	1366189173-fef2f86259f3b9cd79898f57916e8a57-209	VMTS14.14.054	0	108	0
TS14.14	1366191268-b8f2b354369b9b2fe47dba1a3414dc47-220	VMTS14.14.044	0	125	0
TS14.14	1366191268-b8f2b354369b9b2fe47dba1a3414dc47-317	VMTS14.14.002	0	93	0
TS14.14	1366191268-b8f2b354369b9b2fe47dba1a3414dc47-317	VMTS14.14.005	110	136	0
TS14.14	1366193377-fe4f2016017c408bfcebf0c3ec8edb87-29	VMTS14.14.005	34	101	0
TS14.14	1366193377-fe4f2016017c408bfcebf0c3ec8edb87-29	VMTS14.14.007	0	30	0
TS14.14	1366193377-fe4f2016017c408bfcebf0c3ec8edb87-29	VMTS14.14.055	0	101	0
TS14.14	1366193433-d1aa3bdf2d0994ea75d28a6f543f460e-202	VMTS14.14.019	0	122	0
TS14.14	1366193861-abcfdfdc057ff283e8b867129ad9a58e-71	VMTS14.14.054	338	424	0
TS14.14	1366194782-f425be612634cef7802c2b31f8aaa6d2-217	VMTS14.14.045	268	288	0
TS14.14	1366194782-f425be612634cef7802c2b31f8aaa6d2-217	VMTS14.14.051	290	313	0
TS14.14	1366194782-f425be612634cef7802c2b31f8aaa6d2-217	VMTS14.14.054	80	126	0
TS14.14	1366194782-f425be612634cef7802c2b31f8aaa6d2-217	VMTS14.14.059	56	79	0
TS14.14	1366195503-304ccaedc2a5031f53890061f9e2fa5b-92	VMTS14.14.055	248	301	0
TS14.14	1366195546-abcfdfdc057ff283e8b867129ad9a58e-78	VMTS14.14.054	339	424	0
TS14.14	1366195993-abcfdfdc057ff283e8b867129ad9a58e-78	VMTS14.14.054	339	423	0
TS14.14	1366197082-ff7b580510107d8410cbe248294ebf49-45	VMTS14.14.055	0	81	0
TS14.14	1366200293-2f12ee7324bda0820eb7d752716d3927-33	VMTS14.14.055	0	115	0
TS14.14	1366200970-2f12ee7324bda0820eb7d752716d3927-34	VMTS14.14.055	0	115	0
TS14.14	1366201587-d3e0fe90bdcb61b4636692de0e313d77-49	VMTS14.14.054	339	422	0
TS14.14	1366201735-de02dc16aeba92b2b339e5d1d6d18a2b-167	VMTS14.14.045	268	287	0
TS14.14	1366201735-de02dc16aeba92b2b339e5d1d6d18a2b-167	VMTS14.14.051	290	312	0
TS14.14	1366201735-de02dc16aeba92b2b339e5d1d6d18a2b-167	VMTS14.14.054	80	126	0
TS14.14	1366201735-de02dc16aeba92b2b339e5d1d6d18a2b-167	VMTS14.14.059	56	79	0
TS14.14	1366203213-d3e0fe90bdcb61b4636692de0e313d77-49	VMTS14.14.054	298	382	0
TS14.14	1366208605-07b0bfaa34f0857b88518ed270e0480c-34	VMTS14.14.055	0	115	0
TS14.14	1366208609-07b0bfaa34f0857b88518ed270e0480c-34	VMTS14.14.055	0	115	0
TS14.14	1366208707-82104987d94e550195fa907df966a297-252	VMTS14.14.055	0	95	0
TS14.14	1366208966-a1266a358d4e28ba8d538522825db4f3-142	VMTS14.14.054	0	45	0
TS14.14	1366210789-a1266a358d4e28ba8d538522825db4f3-118	VMTS14.14.054	80	126	0
TS14.14	1366211891-ce2eef816d248d6e16b7d96425390fff-215	VMTS14.14.044	0	125	0
TS14.14	1366211891-ce2eef816d248d6e16b7d96425390fff-215	VMTS14.14.055	0	125	0
TS14.14	1366211955-ce2eef816d248d6e16b7d96425390fff-215	VMTS14.14.044	0	125	0
TS14.14	1366211955-ce2eef816d248d6e16b7d96425390fff-215	VMTS14.14.055	0	125	0
TS14.14	1366211955-ce2eef816d248d6e16b7d96425390fff-312	VMTS14.14.002	0	93	0
TS14.14	1366211955-ce2eef816d248d6e16b7d96425390fff-312	VMTS14.14.005	110	136	0
TS14.14	1366214412-fb9cb0c70ac66cfabd7377ada85b6d99-151	VMTS14.14.054	0	46	0
TS14.14	1366214412-fb9cb0c70ac66cfabd7377ada85b6d99-151	VMTS14.14.059	102	125	0
TS14.14	1366216195-f946ff2cd22b45bdd2c27b6145290d26-139	VMTS14.14.054	0	46	0
TS14.14	1366216195-f946ff2cd22b45bdd2c27b6145290d26-139	VMTS14.14.059	102	125	0
TS14.14	1366217128-b7933150f5376a50a296adbeaa57304f-65	VMTS14.14.045	150	171	0
TS14.14	1366217128-b7933150f5376a50a296adbeaa57304f-65	VMTS14.14.054	102	149	0
TS14.14	1366218754-d96b7a2874c7cba2f6a2d81dc0256655-174	VMTS14.14.019	0	101	0
TS14.14	1366218754-d96b7a2874c7cba2f6a2d81dc0256655-202	VMTS14.14.019	0	122	0
TS14.14	1366221095-182912f44028c2ff2768d2991ecdbb9b-76	VMTS14.14.069	18	60	0
TS14.14	1366221247-7612d18878c01de87054e62a7d60806c-62	VMTS14.14.070	0	128	0
TS14.14	1366221248-86d866f363f15035b4e304ea775ae8b8-55	VMTS14.14.070	0	128	0
TS14.14	1366221623-b1459b99421dbf6005025b8c8c05c393-112	VMTS14.14.054	0	45	0
TS14.14	1366221623-b1459b99421dbf6005025b8c8c05c393-112	VMTS14.14.059	162	185	0
TS14.14	1366221804-dac26e1fceeec676b456e9068c33d357-101	VMTS14.14.007	0	102	0
TS14.14	1366221804-dac26e1fceeec676b456e9068c33d357-139	VMTS14.14.019	0	112	0
TS14.14	1366221804-dac26e1fceeec676b456e9068c33d357-52	VMTS14.14.055	0	81	0
TS14.14	1366222239-1ce324910ced31d99348d42f5b5c8233-81	VMTS14.14.005	0	87	0
TS14.14	1366222338-fce28e68470104ba3ac2ed12eee29735-68	VMTS14.14.054	195	239	0
TS14.14	1366222719-0f7f43d87ad4ca9bd8c6244d5bac1733-90	VMTS14.14.055	307	378	0
TS14.14	1366222838-8853fb06578c87407473c960cbe8734c-152	VMTS14.14.018	0	46	0
TS14.14	1366222838-8853fb06578c87407473c960cbe8734c-152	VMTS14.14.059	162	186	0
TS14.14	1366222838-8853fb06578c87407473c960cbe8734c-152	VMTS14.14.065	274	321	0
TS14.14	1366223000-41b7527031500554c68726190f6bca75-42	VMTS14.14.070	0	80	0
TS14.14	1366223430-bbf93bb1260ba2a46ac4226a12a5c115-165	VMTS14.14.054	0	45	0
TS14.14	1366223430-bbf93bb1260ba2a46ac4226a12a5c115-165	VMTS14.14.059	102	125	0
TS14.14	1366223430-bbf93bb1260ba2a46ac4226a12a5c115-165	VMTS14.14.065	218	266	0
TS14.14	1366223489-71327edbd2fe8888241acdeaa0d0c1ec-101	VMTS14.14.007	0	102	0
TS14.14	1366223489-71327edbd2fe8888241acdeaa0d0c1ec-139	VMTS14.14.019	0	112	0
TS14.14	1366223489-71327edbd2fe8888241acdeaa0d0c1ec-52	VMTS14.14.055	0	81	0
TS14.14	1366224044-92851bd3b1c772a53659840ecdea8703-379	VMTS14.14.054	148	206	0
TS14.14	1366224597-a3fd13efcb9c1b6fedb9a227bc61eb3a-162	VMTS14.14.054	0	45	0
TS14.14	1366224597-a3fd13efcb9c1b6fedb9a227bc61eb3a-162	VMTS14.14.059	203	227	0
TS14.14	1366224597-a3fd13efcb9c1b6fedb9a227bc61eb3a-162	VMTS14.14.065	78	162	0
TS14.14	1366224824-91c0e17da861dbccefc531cedf852b9a-100	VMTS14.14.054	203	254	0
TS14.14	1366224824-91c0e17da861dbccefc531cedf852b9a-100	VMTS14.14.055	447	490	0
TS14.14	1366225050-d71ae794b3af814e6063398dd104dec5-192	VMTS14.14.054	58	103	0
TS14.14	1366225050-d71ae794b3af814e6063398dd104dec5-192	VMTS14.14.066	0	57	0
TS14.14	1366225183-b4c23f5fda0d1fcfbeff852e68698b9d-130	VMTS14.14.054	90	136	0
TS14.14	1366225183-b4c23f5fda0d1fcfbeff852e68698b9d-130	VMTS14.14.059	192	216	0
TS14.14	1366225183-b4c23f5fda0d1fcfbeff852e68698b9d-130	VMTS14.14.066	32	89	0
TS14.14	1366226081-8ff5a1cb0ae76272afdd21a860a7c3e3-249	VMTS14.14.055	0	95	0
TS14.14	1366228489-6ac9ae6dca52aba2d2d9ae30cba361fb-27	VMTS14.14.054	0	133	0
TS14.14	1366228998-a14eaab74b7766fb59762eae8e97ebe6-120	VMTS14.14.059	280	318	0
TS14.14	1366230532-ea8a1b724932da11535d2e75db02a260-125	VMTS14.14.044	0	125	0
TS14.14	1366230532-ea8a1b724932da11535d2e75db02a260-125	VMTS14.14.055	0	125	0
TS14.14	1366230532-ea8a1b724932da11535d2e75db02a260-61	VMTS14.14.055	0	88	0
TS14.14	1366230664-ee74d8badf4e2df7d4d91b84a0472d74-97	VMTS14.14.055	241	286	0
TS14.14	1366231018-be28883190a0ec54ffab0aaf8b207a75-116	VMTS14.14.055	0	102	0
TS14.14	1366231018-be28883190a0ec54ffab0aaf8b207a75-142	VMTS14.14.044	0	125	0
TS14.14	1366231018-be28883190a0ec54ffab0aaf8b207a75-142	VMTS14.14.055	0	125	0
TS14.14	1366231018-be28883190a0ec54ffab0aaf8b207a75-149	VMTS14.14.055	0	135	0
TS14.14	1366231018-be28883190a0ec54ffab0aaf8b207a75-78	VMTS14.14.055	0	88	0
TS14.14	1366231949-0a3946c8b776a32c7877bded7a4b1a73-47	VMTS14.14.066	0	41	0
TS14.14	1366231949-827e3b7dfc0042318e59eb0cd195cea7-47	VMTS14.14.066	40	63	0
TS14.14	1366231949-827e3b7dfc0042318e59eb0cd195cea7-47	VMTS14.14.068	152	194	0
TS14.14	1366232784-8be24c000387f7c84480d136ce5d2422-113	VMTS14.14.083	0	67	0
TS14.14	1366232814-85e7c063d332dc681a3a0288a5d54b65-141	VMTS14.14.044	0	125	0
TS14.14	1366232814-85e7c063d332dc681a3a0288a5d54b65-141	VMTS14.14.055	0	125	0
TS14.14	1366232814-85e7c063d332dc681a3a0288a5d54b65-148	VMTS14.14.055	0	135	0
TS14.14	1366232814-85e7c063d332dc681a3a0288a5d54b65-77	VMTS14.14.055	0	88	0
TS14.14	1366234153-85e7c063d332dc681a3a0288a5d54b65-116	VMTS14.14.055	0	102	0
TS14.14	1366234153-85e7c063d332dc681a3a0288a5d54b65-142	VMTS14.14.044	0	125	0
TS14.14	1366234153-85e7c063d332dc681a3a0288a5d54b65-142	VMTS14.14.055	0	125	0
TS14.14	1366234153-85e7c063d332dc681a3a0288a5d54b65-149	VMTS14.14.055	0	135	0
TS14.14	1366234153-85e7c063d332dc681a3a0288a5d54b65-78	VMTS14.14.055	0	88	0
TS14.14	1366235099-203ece1f6c6b788d39227dbf89b89955-148	VMTS14.14.002	21	97	0
TS14.14	1366235226-eb75200bb3ca4b5a96bd51fd2ff34dd0-123	VMTS14.14.007	0	102	0
TS14.14	1366235226-eb75200bb3ca4b5a96bd51fd2ff34dd0-154	VMTS14.14.019	0	112	0
TS14.14	1366235226-eb75200bb3ca4b5a96bd51fd2ff34dd0-52	VMTS14.14.055	0	81	0
TS14.14	1366235338-4065a03a7d255ecb2380aa541dec62c3-222	VMTS14.14.069	0	116	0
TS14.14	1366235967-8cd66fea42a946cb15ac8c4ab4c3e761-115	VMTS14.14.055	0	102	0
TS14.14	1366235967-8cd66fea42a946cb15ac8c4ab4c3e761-141	VMTS14.14.044	0	125	0
TS14.14	1366235967-8cd66fea42a946cb15ac8c4ab4c3e761-141	VMTS14.14.055	0	125	0
TS14.14	1366235967-8cd66fea42a946cb15ac8c4ab4c3e761-148	VMTS14.14.055	0	135	0
TS14.14	1366235967-8cd66fea42a946cb15ac8c4ab4c3e761-77	VMTS14.14.055	0	88	0
TS14.14	1366238626-168ecd8c43af31d4de1ee2e33ae55513-173	VMTS14.14.019	0	101	0
TS14.14	1366238626-168ecd8c43af31d4de1ee2e33ae55513-201	VMTS14.14.019	0	122	0
TS14.14	1366238626-168ecd8c43af31d4de1ee2e33ae55513-460	VMTS14.14.059	0	93	0
TS14.14	1366238878-1acea248dd95cb18662284fbdd8745cb-78	VMTS14.14.007	211	223	0
TS14.14	1366238878-1acea248dd95cb18662284fbdd8745cb-78	VMTS14.14.044	223	238	0
TS14.14	1366238878-1acea248dd95cb18662284fbdd8745cb-78	VMTS14.14.054	100	157	0
TS14.14	1366239580-bd1ef52e80adb8a8539fd9acd2acfff6-141	VMTS14.14.044	0	125	0
TS14.14	1366239580-bd1ef52e80adb8a8539fd9acd2acfff6-148	VMTS14.14.055	0	135	0
TS14.14	1366240031-bd1ef52e80adb8a8539fd9acd2acfff6-115	VMTS14.14.055	0	102	0
TS14.14	1366240031-bd1ef52e80adb8a8539fd9acd2acfff6-141	VMTS14.14.044	0	125	0
TS14.14	1366240031-bd1ef52e80adb8a8539fd9acd2acfff6-141	VMTS14.14.055	0	125	0
TS14.14	1366240031-bd1ef52e80adb8a8539fd9acd2acfff6-148	VMTS14.14.055	0	135	0
TS14.14	1366240031-bd1ef52e80adb8a8539fd9acd2acfff6-77	VMTS14.14.055	0	88	0
TS14.14	1366245025-10f30e7eac3225fc301702cb3235749e-231	VMTS14.14.019	0	122	0
TS14.14	1366246126-3789882c9a5be18d6d6fc269ce4ee2ab-89	VMTS14.14.044	0	44	0
TS14.14	1366246861-768bb778e30a3d0576cb9dfe1042d1e9-227	VMTS14.14.044	0	125	0
TS14.14	1366248088-768bb778e30a3d0576cb9dfe1042d1e9-227	VMTS14.14.044	0	125	0
TS14.14	1366248088-768bb778e30a3d0576cb9dfe1042d1e9-227	VMTS14.14.055	0	125	0
TS14.14	1366248088-768bb778e30a3d0576cb9dfe1042d1e9-324	VMTS14.14.002	0	93	0
TS14.14	1366248088-768bb778e30a3d0576cb9dfe1042d1e9-324	VMTS14.14.005	110	136	0
TS14.14	1366257239-3854db668b31d7727c995c38f41fc7a4-211	VMTS14.14.019	0	122	0
TS14.14	1366257650-7e52a8ee59fd4610375d4be3bb5b0902-105	VMTS14.14.054	185	229	0
TS14.14	1366262231-10f30e7eac3225fc301702cb3235749e-227	VMTS14.14.019	0	122	0
TS14.14	1366262529-a31138d258388727101152d07007a244-161	VMTS14.14.055	0	101	0
TS14.14	1366262529-a31138d258388727101152d07007a244-216	VMTS14.14.001	0	60	0
TS14.14	1366262529-a31138d258388727101152d07007a244-216	VMTS14.14.005	89	106	0
TS14.14	1366262529-a31138d258388727101152d07007a244-216	VMTS14.14.007	61	89	0
TS14.14	1366266062-a60c6753238f8d214250991e473003fe-331	VMTS14.14.055	0	135	0
TS14.14	1366266062-a60c6753238f8d214250991e473003fe-68	VMTS14.14.019	0	122	0
TS14.14	1366267521-cab7f709441d22581c76f8148ccc19db-89	VMTS14.14.044	185	230	0
TS14.14	1366267929-1b5694330e59377ea50b0a59bd0e727d-69	VMTS14.14.053	408	475	0
TS14.14	1366267929-1b5694330e59377ea50b0a59bd0e727d-69	VMTS14.14.055	88	136	0
TS14.14	1366268373-cf0bd30ed1d5bd1c9fef77aaec68a2ff-129	VMTS14.14.017	0	141	0
TS14.14	1366280323-a1ea2c093bcf84c891eb0529b215d244-274	VMTS14.14.044	0	125	0
TS14.14	1366280323-a1ea2c093bcf84c891eb0529b215d244-274	VMTS14.14.055	0	125	0
TS14.14	1366280323-a1ea2c093bcf84c891eb0529b215d244-371	VMTS14.14.002	0	93	0
TS14.14	1366280323-a1ea2c093bcf84c891eb0529b215d244-371	VMTS14.14.005	110	136	0
TS14.14	1366285168-744419e3d9e36c9dd193e392273553fc-104	VMTS14.14.055	0	102	0
TS14.14	1366285168-744419e3d9e36c9dd193e392273553fc-130	VMTS14.14.044	0	125	0
TS14.14	1366285168-744419e3d9e36c9dd193e392273553fc-130	VMTS14.14.055	0	125	0
TS14.14	1366285168-744419e3d9e36c9dd193e392273553fc-137	VMTS14.14.055	0	135	0
TS14.14	1366285168-744419e3d9e36c9dd193e392273553fc-66	VMTS14.14.055	0	88	0
TS14.14	1366286390-302a39acfa3adb3ca5fae5cfee1f06ac-219	VMTS14.14.001	0	60	0
TS14.14	1366286390-302a39acfa3adb3ca5fae5cfee1f06ac-219	VMTS14.14.005	89	106	0
TS14.14	1366286390-302a39acfa3adb3ca5fae5cfee1f06ac-219	VMTS14.14.007	61	89	0
TS14.14	1366286390-302a39acfa3adb3ca5fae5cfee1f06ac-219	VMTS14.14.019	0	106	0
TS14.14	1366286390-302a39acfa3adb3ca5fae5cfee1f06ac-398	VMTS14.14.055	0	95	0
TS14.14	1366287594-d73b0fa3336e12aa452b7ed3a367ddaa-83	VMTS14.14.005	51	96	0
TS14.14	1366289482-25b8f2e47b93d70214ede9d5042f8c4f-215	VMTS14.14.019	0	122	0
TS14.14	1366294979-4f4e1a0049f7fb2405078d7ca7cb67d1-232	VMTS14.14.019	0	122	0
TS14.14	1366297058-04b570457a2054bfa8d14b79ebc3a163-111	VMTS14.14.055	0	90	0
TS14.14	1366299059-2a2db3baade933455fa545e5c064e0df-218	VMTS14.14.044	0	125	0
TS14.14	1366299059-2a2db3baade933455fa545e5c064e0df-218	VMTS14.14.055	0	125	0
TS14.14	1366299059-2a2db3baade933455fa545e5c064e0df-315	VMTS14.14.002	0	93	0
TS14.14	1366299059-2a2db3baade933455fa545e5c064e0df-315	VMTS14.14.005	110	136	0
TS14.14	1366301170-34c1539ea15fcf0862041cdff261c991-24	VMTS14.14.008	0	88	0
TS14.14	1366301669-2a2db3baade933455fa545e5c064e0df-218	VMTS14.14.044	0	125	0
TS14.14	1366303352-1e715442d9648c20137c21fff0dc41e5-207	VMTS14.14.059	0	282	0
TS14.14	1366305703-c5080e75a735d0c19b412779d0177c70-382	VMTS14.14.038	0	65	0
TS14.14	1366308623-1312037e52127ed3e31055bea4fdefc9-90	VMTS14.14.056	161	229	0
TS14.14	1366309326-52661d108ecb6467d200fe05f62b7adb-87	VMTS14.14.019	268	350	0
TS14.14	1366310158-e70fef4dcb9d382ecde9431a3f169487-115	VMTS14.14.055	0	88	0
TS14.14	1366310158-e70fef4dcb9d382ecde9431a3f169487-186	VMTS14.14.055	0	135	0
TS14.14	1366310158-e70fef4dcb9d382ecde9431a3f169487-68	VMTS14.14.055	0	111	0
TS14.14	1366316140-2c7d8527c346a0cde5ab24184f1532d4-265	VMTS14.14.055	0	95	0
