query_id	update_id	nugget_id	match_start	match_end	auto_p
10	1353688697-e044356e7503ecfbd2021ddbaebbb321-13	VMTS13.16.020.001	13	57	0
10	1353688697-e044356e7503ecfbd2021ddbaebbb321-13	VMTS13.16.001	12	46	0
10	1353687408-803b022d707d32eb99fc4677fa502464-2	VMTS13.16.028	0	37	0
10	1353685844-7ae379ebbc62c48e54ba7929d5b3f580-1	VMTS13.16.028	1278	1325	0
10	1353685296-5940e559aab8b4baef8df72afad313b4-5	VMTS13.16.001	93	114	0
10	1353684038-55f586d7cd6c8d2e700346c9d7f3caf7-2	VMTS13.16.028	528	575	0
10	1353684037-fecc04a83a47b77069273a7c741502f8-5	VMTS13.16.028	718	767	0
10	1353684037-9752e81e19291bdbd203be7931d59538-3	VMTS13.16.028	555	603	0
10	1353693067-f578274a65f8589e45664249d7860e1d-3	VMTS13.16.028	596	644	0
10	1353693068-5903bdd96a276bba31cbae704bd52af4-0	VMTS13.16.028	1205	1253	0
10	1353693068-bb3f1f02416e49828186153315caaaa0-1	VMTS13.16.001	857	888	0
10	1353698479-0883a3978bb1d64147f9c6dd4a08a917-15	VMTS13.16.028	743	790	0
10	1353696677-220b7bf3506bd87377a2028aa7dcedfa-2	VMTS13.16.028	861	908	0
10	1353696676-8d5a2219a371236aa6905cb13bcb6bd7-6	VMTS13.16.028	646	693	0
10	1353696676-77de63d9b0bcfa7f865f50e0d13c4dc6-4	VMTS13.16.028	640	688	0
10	1353696676-6e569d861cc4e13e4ba45db4b8f35622-2	VMTS13.16.028	662	708	0
10	1353696329-05d2edde1fd11459d9774bb3064a6fd9-0	VMTS13.16.028	0	44	0
10	1353694874-a9934cdd143e6b5ad2fbc1035119bd09-0	VMTS13.16.028	1792	1840	0
10	1353694874-5efd7f7b3b9cdd04557513ba94ca91dd-1	VMTS13.16.028	498	546	0
10	1353694873-47d0e61deb6247b21fd2c35a65246253-2	VMTS13.16.028	620	668	0
10	1353694873-23b1a76589cf8f94eb29964dc722960d-6	VMTS13.16.028	609	656	0
10	1353693847-e8e7e72c6db36244a13be24d9e64186d-2	VMTS13.16.014	61	106	0
10	1353693847-e8e7e72c6db36244a13be24d9e64186d-2	VMTS13.16.001	11	59	0
10	1353693825-d631416a4123f1611ff78c6b73528f45-24	VMTS13.16.001	25	49	0
10	1353693068-f95cb42311f8c9bc4134c80f51d2aa01-0	VMTS13.16.028	916	964	0
10	1353693068-dd484fef453c1a864fd6c2a3616f1b94-0	VMTS13.16.028	1132	1180	0
10	1353693068-bb3f1f02416e49828186153315caaaa0-1	VMTS13.16.028	769	824	0
10	1353693068-bb3f1f02416e49828186153315caaaa0-1	VMTS13.16.023	610	704	0
10	1353684037-94314a80b836d50f7a277572c3958c9b-0	VMTS13.16.028	1050	1097	0
10	1353684037-6e7cda1577c10a977997c56b1620f8ea-4	VMTS13.16.028	506	554	0
10	1353684037-694d18d3df825e699f1aecdcd0ca4387-3	VMTS13.16.028	640	687	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-1	VMTS13.16.031	61	95	0
10	1353665633-db4e4700efccd29e99bda8be8d9f51e1-16	VMTS13.16.028	0	49	0
10	1353665369-b4d2c997a5360cde4c229502c03b2bea-3	VMTS13.16.028	9	94	0
10	1353664619-e1de7b9258d78462369d76e7f87338fb-8	VMTS13.16.036	144	182	0
10	1353664619-e1de7b9258d78462369d76e7f87338fb-8	VMTS13.16.035	0	143	0
10	1353664619-e1de7b9258d78462369d76e7f87338fb-1	VMTS13.16.028	0	116	0
10	1353658756-70a6a2e474e8a6b31692a3b074f8fca5-0	VMTS13.16.028	3648	3696	0
10	1353658756-70a6a2e474e8a6b31692a3b074f8fca5-0	VMTS13.16.026	623	717	0
10	1353658756-70a6a2e474e8a6b31692a3b074f8fca5-0	VMTS13.16.020.001	2788	2806	0
10	1353658756-70a6a2e474e8a6b31692a3b074f8fca5-0	VMTS13.16.020	869	904	0
10	1353658756-70a6a2e474e8a6b31692a3b074f8fca5-0	VMTS13.16.001	837	868	0
10	1353657310-52121c7f3ba754c34ee899980c3afb3f-41	VMTS13.16.031	13	83	0
10	1353657228-8d4d4276269184cb83b9e40a585567f3-1	VMTS13.16.023	0	44	0
10	1353654722-7a267db9f233aed9c855ff53700e65f6-2	VMTS13.16.028	26	140	0
10	1353654722-7a267db9f233aed9c855ff53700e65f6-17	VMTS13.16.028	4	49	0
10	1353653783-fc44e4e747a247be6c9505daca27b73f-2	VMTS13.16.017	95	227	0
10	1353651485-3d52a98c032f803eb63df1e49ceeaf8b-2	VMTS13.16.015	0	50	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-1	VMTS13.16.032	0	60	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-2	VMTS13.16.015	0	43	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-2	VMTS13.16.030	44	139	0
10	1353684037-22dee4250ef1366df5ce8181d66f8b10-0	VMTS13.16.028	880	927	0
10	1353682864-37f903ee802a0fb0aab965018306b76d-178	VMTS13.16.023	0	156	0
10	1353674480-157b11d3e0519b6f53d7814b82180a10-14	VMTS13.16.028	0	118	0
10	1353674226-b2fdc22b757cd99ffba0d916b008ff28-1	VMTS13.16.028	48	91	0
10	1353672791-598485deee6089c810370415625036f2-1	VMTS13.16.030	8	102	0
10	1353672418-5e24a643f87177283aec3ba444ffafe1-4	VMTS13.16.024	0	55	0
10	1353671069-4ed7ea90b2e902c0bef9e4912e0aa29e-21	VMTS13.16.028	1	47	0
10	1353670571-d9600d6996ae87454b405969c9c64623-5	VMTS13.16.028	26	80	0
10	1353667523-e8e2e9bc7f515045707265b5f564613d-7	VMTS13.16.028	0	114	0
10	1353667523-e8e2e9bc7f515045707265b5f564613d-1	VMTS13.16.030	35	110	0
10	1353666686-6a677b8789dc23cca35151e32bdf53b1-24	VMTS13.16.020.001	13	99	0
10	1353666230-f6957e6290e4549cdf6a5f490950044a-1	VMTS13.16.028	19	161	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-7	VMTS13.16.029	46	94	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-7	VMTS13.16.024	0	41	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-5	VMTS13.16.014	0	76	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-4	VMTS13.16.028	102	185	0
10	1353665750-5e0d00c609f3809c3cd15ad50db8b489-3	VMTS13.16.026	0	152	0
10	1353645298-8b8cb8ee55a290f2d108a94c935bc942-7	VMTS13.16.028	1	71	0
10	1353519633-95c3be1074bc91e6779987f832e24323-3	VMTS13.16.001	0	37	0
10	1353513210-bce59eafb403c2e001355d77303f9b0c-20	VMTS13.16.014	0	92	0
10	1353512982-e9b3ef64364c65af421701b9b81f13a2-3	VMTS13.16.001	34	108	0
10	1353512702-135e6c3feac13acd217a651e995cddca-3	VMTS13.16.001	51	65	0
10	1353512293-3f113e898f744144ffa2b74218210092-32	VMTS13.16.001	21	106	0
10	1353511092-28dc967457dc153e9b64bf3934492d66-3	VMTS13.16.001	0	57	0
10	1353508878-31d34bc8bb8b3d649835de82c23205c6-2	VMTS13.16.016	0	25	0
10	1353508844-d325567daaabaceb4efb3e4a5a9e7274-17	VMTS13.16.020	0	74	0
10	1353508738-ad58b5031c59d78b28536267c5c4812d-1	VMTS13.16.020	0	97	0
10	1353508654-cc7fd445c1d104d71c148de14836be68-20	VMTS13.16.014	0	62	0
10	1353508614-a81224d7f7baa8909a64749647c0a24d-0	VMTS13.16.001	0	21	0
10	1353508297-fb099988d3d4d711ff32a652021ff935-18	VMTS13.16.011	0	38	0
10	1353508248-fea21880800ea9dd37a822c7be212dad-6	VMTS13.16.016	9	123	0
10	1353507407-439514fe512b33ba65453cf279cfdc0d-4	VMTS13.16.001	26	71	0
10	1353507050-a6977b7965b0e89bcd9044d12502cefb-16	VMTS13.16.001	1	26	0
10	1353506991-dbc46df9be8f0a11f71b7396a048d7a8-0	VMTS13.16.001	21	47	0
10	1353506914-48b96a68f783e293214d92f77fa86844-1	VMTS13.16.020.001	26	112	0
10	1353506914-48b96a68f783e293214d92f77fa86844-1	VMTS13.16.020	26	112	0
10	1353513797-cf380adb68bd08ff14ce58adc5d71c4d-2	VMTS13.16.001	358	376	0
10	1353513797-cf380adb68bd08ff14ce58adc5d71c4d-2	VMTS13.16.022	376	401	0
10	1353513797-cf380adb68bd08ff14ce58adc5d71c4d-2	VMTS13.16.030	405	504	0
10	1353519570-6855e300537496d112e18a293c0810c5-5	VMTS13.16.015	10	79	0
10	1353518539-3e9853c765e679364179bd70b41be5fb-6	VMTS13.16.008	0	64	0
10	1353518234-3e49461d6134363a187fa826d6ecc5bf-9	VMTS13.16.022	16	102	0
10	1353518185-8b1312305b0671ee11d2207d74c849a5-5	VMTS13.16.014	74	185	0
10	1353518185-8b1312305b0671ee11d2207d74c849a5-5	VMTS13.16.011	0	74	0
10	1353518148-d5e03d4fe34c8a439f8733e8bae43e98-13	VMTS13.16.001	2456	2483	0
10	1353517750-28edd8e16ef8e12093e7180ec55e95b4-110	VMTS13.16.011	0	118	0
10	1353517750-28edd8e16ef8e12093e7180ec55e95b4-0	VMTS13.16.015	344	415	0
10	1353517573-2dacd0209a8db6fd34e5a140b422727e-2	VMTS13.16.030	0	123	0
10	1353516851-30416eb4dc8f32d21343c158f1d63af5-17	VMTS13.16.001	0	21	0
10	1353516614-233b5022c9fb26c22da2350086157446-3	VMTS13.16.001	0	67	0
10	1353515638-947fedbcd6195eab68a456069e14a6e7-34	VMTS13.16.001	15	35	0
10	1353514840-616f647119f644f241b079ccc4039b66-53	VMTS13.16.022	0	35	0
10	1353514768-3adc406004e3029790def22b680883a8-33	VMTS13.16.001	22	73	0
10	1353513797-fd06c10ce73f7c4a541065bec0fed8d1-0	VMTS13.16.022	2100	2178	0
10	1353513797-fd06c10ce73f7c4a541065bec0fed8d1-0	VMTS13.16.005	1046	1115	0
10	1353513797-fd06c10ce73f7c4a541065bec0fed8d1-0	VMTS13.16.001	0	18	0
10	1353505825-da9e4e5ecff628701008143ef46f803d-0	VMTS13.16.001	21	46	0
10	1353505823-d89ad09222b7abda881830547866fc04-9	VMTS13.16.001	37	59	0
10	1353505225-b53fe8a9472b9a9206817afd30b033e8-24	VMTS13.16.014	0	111	0
10	1353498244-baee6ba317c960304193fd1232299b91-8	VMTS13.16.001	24	50	0
10	1353497718-8236bcdfb3570a601c4c688048a95a4b-1	VMTS13.16.007	33	143	0
10	1353497253-3906b5210be3ee6ed413a49494ff16b5-14	VMTS13.16.016	2	98	0
10	1353496479-78875e07d9076710547922a976170071-3	VMTS13.16.002	75	94	0
10	1353496479-78875e07d9076710547922a976170071-3	VMTS13.16.001	47	74	0
10	1353494979-dfb0a833c4c26cd62f1d2909b1859ec8-26	VMTS13.16.032	0	43	0
10	1353494737-ae67cd77a7dc5614476c786b7a76a68f-0	VMTS13.16.001	0	29	0
10	1353494700-fff3313494cfaaa953c13b34d613e368-5	VMTS13.16.005	306	359	0
10	1353494700-fff3313494cfaaa953c13b34d613e368-5	VMTS13.16.001	160	202	0
10	1353494689-44d1808b45e03ea738299386d020b078-7	VMTS13.16.015	24	104	0
10	1353494508-13e5a5eafa8632c61beeed588070cbf8-1	VMTS13.16.022	1858	1887	0
10	1353494508-13e5a5eafa8632c61beeed588070cbf8-1	VMTS13.16.009	1892	1931	0
10	1353494508-13e5a5eafa8632c61beeed588070cbf8-1	VMTS13.16.007	1931	1981	0
10	1353494508-13e5a5eafa8632c61beeed588070cbf8-1	VMTS13.16.001	1824	1858	0
10	1353494065-487b3c7c2539f970916a32d1217bdad6-2	VMTS13.16.020.001	39	76	0
10	1353494065-487b3c7c2539f970916a32d1217bdad6-0	VMTS13.16.005	0	37	0
10	1353494065-487b3c7c2539f970916a32d1217bdad6-0	VMTS13.16.003	20	34	1
10	1353498270-84ab66bd5198aeb18e7a968307f16f0b-160	VMTS13.16.035	7	34	0
10	1353498320-37d63be23fc1c722c535f463e061919b-32	VMTS13.16.035	76	132	0
10	1353498320-37d63be23fc1c722c535f463e061919b-34	VMTS13.16.001	77	97	1
10	1353504695-82f0647be62d44b42728d28cf460c54c-4	VMTS13.16.030	0	76	0
10	1353504695-82f0647be62d44b42728d28cf460c54c-4	VMTS13.16.001	76	120	0
10	1353504689-6f65d33c731da5e28b63a29d7a57553a-79	VMTS13.16.001	0	22	0
10	1353504026-4691180558b50112b69b166036c6949a-23	VMTS13.16.001	0	43	0
10	1353503802-3e34694e84c68e219df8f76ba5cb8703-0	VMTS13.16.001	0	25	0
10	1353503058-a2498b97930906c6b0ebdd93e8760c2a-17	VMTS13.16.009	0	81	0
10	1353502950-ffb1e6d4d4c12822e45e712c67a68d20-6	VMTS13.16.020	107	149	0
10	1353502345-997c52e981e2cd71373e9e835de5590d-0	VMTS13.16.001	27	50	0
10	1353502342-13420157ef5dd4f4f55bca995f9d93b4-0	VMTS13.16.001	0	25	0
10	1353502232-e49a2404a9f5da4c2059ab47f909be0b-4	VMTS13.16.020.001	0	92	0
10	1353502232-e49a2404a9f5da4c2059ab47f909be0b-4	VMTS13.16.020	0	92	0
10	1353499899-f6247f73072bce31149fe55353881d1c-58	VMTS13.16.001	0	24	0
10	1353499861-a91aecc759bd86998d1cafa37d60a3c4-42	VMTS13.16.005	0	37	0
10	1353499151-96b9b5d73249711248361971ca01ed69-0	VMTS13.16.001	0	25	0
10	1353498975-741fcef4b2e201197850f88276266a5c-19	VMTS13.16.022	182	219	1
10	1353498975-741fcef4b2e201197850f88276266a5c-19	VMTS13.16.020.001	94	110	1
10	1353498320-6e37c4efd724c173b732b5d3601e229a-4	VMTS13.16.002	116	127	1
10	1353494036-5e16122f4b101bad57621d77bc7f33aa-0	VMTS13.16.001	1270	1324	0
10	1353519905-4d2945dfeed09d3fa25dcec275c463d8-15	VMTS13.16.022	0	83	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-51	VMTS13.16.001	195	246	0
10	1353541073-3cc2a87c745dc2d065201c0467ee71d7-9	VMTS13.16.016	211	280	0
10	1353539443-92039efae2af8e6c9715f0df953ae47d-49	VMTS13.16.007	9	108	0
10	1353535914-f99218ae9a7a86a42f3be9c7ed5e9d7d-29	VMTS13.16.001	0	62	0
10	1353535616-fc2469c20d0a84ca8987dbd8e3ca23f4-7	VMTS13.16.001	0	50	0
10	1353534838-80aba1f8f82832a3d299a7628844a3e6-31	VMTS13.16.003	10	70	0
10	1353530768-6f83abc9e019ae37c7df62d8e5d454a3-69	VMTS13.16.002	36	49	0
10	1353530768-6f83abc9e019ae37c7df62d8e5d454a3-69	VMTS13.16.001	0	49	0
10	1353530428-383202f499d7950fee7f3db2213de015-0	VMTS13.16.020.001	0	58	0
10	1353530428-383202f499d7950fee7f3db2213de015-0	VMTS13.16.020	0	58	0
10	1353530161-6a0c785c7d02806196f6ef5edd7352ef-1	VMTS13.16.030	15	61	0
10	1353529635-596fc82ee02c648775b34d7eeb6c3f98-9	VMTS13.16.030	0	80	0
10	1353528819-93626f1af1ac0ffa8232b437802aabc1-4	VMTS13.16.030	14	62	0
10	1353528815-0d48768207f86da6b16d78d7551e44dc-13	VMTS13.16.001	0	54	0
10	1353528808-3a9773b19833cae99cf1b402e01e6e34-5	VMTS13.16.015	0	95	0
10	1353527980-46f45fc7e698dea4446a9a4fa8a741be-3	VMTS13.16.016	0	85	0
10	1353527838-ea12837a9b788956a861b698b951e1bf-10	VMTS13.16.032	0	108	0
10	1353524225-585fa140095bc1ab58ea5de078769d49-10	VMTS13.16.030	0	160	0
10	1353541073-3cc2a87c745dc2d065201c0467ee71d7-9	VMTS13.16.030	0	159	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-0	VMTS13.16.001	174	194	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-0	VMTS13.16.014	349	416	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-50	VMTS13.16.016	64	187	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-50	VMTS13.16.011	321	390	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-50	VMTS13.16.001	19	62	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-49	VMTS13.16.007	90	175	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-14	VMTS13.16.030	268	315	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-14	VMTS13.16.001	150	243	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-11	VMTS13.16.001	114	150	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-0	VMTS13.16.030	799	801	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-0	VMTS13.16.016	225	241	0
10	1353546980-6a3ef9da682ef0818b8dcc2defd7cc2c-0	VMTS13.16.001	0	25	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-3	VMTS13.16.030	1109	1162	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-3	VMTS13.16.020.001	229	246	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-3	VMTS13.16.001	114	172	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-1	VMTS13.16.011	311	370	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-1	VMTS13.16.003	509	541	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-0	VMTS13.16.022	417	446	0
10	1353546784-86f6bbfcc21698a59974863514c08f49-0	VMTS13.16.020	1813	1920	0
10	1353524225-585fa140095bc1ab58ea5de078769d49-10	VMTS13.16.016	208	277	0
10	1353523470-02c0ff36836cffed8f49170d313613cb-5	VMTS13.16.016	0	85	0
10	1353523470-02c0ff36836cffed8f49170d313613cb-4	VMTS13.16.015	0	71	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-36	VMTS13.16.001	26	51	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-33	VMTS13.16.001	31	58	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-32	VMTS13.16.001	44	64	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-30	VMTS13.16.022	57	58	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-25	VMTS13.16.022	0	47	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-24	VMTS13.16.022	35	78	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-24	VMTS13.16.001	79	174	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-22	VMTS13.16.022	31	79	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-22	VMTS13.16.016	32	223	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-22	VMTS13.16.001	415	524	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-21	VMTS13.16.016	108	243	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-13	VMTS13.16.022	0	84	0
10	1353521189-523ee2a344f359b46ca7b775aeaab67a-2	VMTS13.16.017	0	98	0
10	1353520279-6543d7469b0e61ab9074cfbf2a942529-16	VMTS13.16.020.001	0	85	0
10	1353520080-cf42156211ac1d2a49aa8be286e76b4f-22	VMTS13.16.009	0	93	0
10	1353520080-cf42156211ac1d2a49aa8be286e76b4f-21	VMTS13.16.015	123	240	0
10	1353520022-a2fe04e15ae994e253dded1ec3b1d425-6	VMTS13.16.001	31	97	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-37	VMTS13.16.001	25	57	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-37	VMTS13.16.011	57	164	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-39	VMTS13.16.029	0	52	0
10	1353523462-bfce793b4b1231c558b66b50dcd7ab01-7	VMTS13.16.001	41	73	0
10	1353522955-87aee363b6d652769eebbb274a98afe2-13	VMTS13.16.014	0	77	0
10	1353522955-87aee363b6d652769eebbb274a98afe2-12	VMTS13.16.032	0	71	0
10	1353522955-87aee363b6d652769eebbb274a98afe2-12	VMTS13.16.016	73	176	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-40	VMTS13.16.029	0	53	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-40	VMTS13.16.022	145	275	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-39	VMTS13.16.029	0	102	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-39	VMTS13.16.003	29	131	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-32	VMTS13.16.022	1	98	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-27	VMTS13.16.020.001	0	245	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-27	VMTS13.16.020	0	245	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-0	VMTS13.16.022	304	381	0
10	1353521699-bafe8a41388f71e17b3d8d06533d40aa-0	VMTS13.16.009	383	402	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-9	VMTS13.16.029	96	256	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-9	VMTS13.16.015	257	316	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-8	VMTS13.16.017	0	50	0
10	1353521699-8ca068d87b2befa82f71a6a35f78871e-8	VMTS13.16.016	0	50	0
10	1353520022-a2fe04e15ae994e253dded1ec3b1d425-18	VMTS13.16.014	0	55	0
10	1353498244-baee6ba317c960304193fd1232299b91-282	VMTS13.16.001	15	35	0
10	1353964221-09c7548bd046843c07f175d233da90c4-0	VMTS13.16.016	26	60	0
10	1353964221-09c7548bd046843c07f175d233da90c4-0	VMTS13.16.001	0	24	0
10	1353964220-6762d34358776da1f764e6ab63ec480c-0	VMTS13.16.016	26	60	0
10	1353964220-6762d34358776da1f764e6ab63ec480c-0	VMTS13.16.001	0	25	0
10	1353949731-2957e9443a99aec41a9d829f46bd2c6d-0	VMTS13.16.016	26	61	0
10	1353949731-2957e9443a99aec41a9d829f46bd2c6d-0	VMTS13.16.001	0	26	0
10	1353914120-b7720c87cb0462c08a51082e6c94187d-9	VMTS13.16.032	0	101	0
10	1353875723-9caa4d2cc5bc221d0fbd072f577561ce-4	VMTS13.16.020.001	0	195	0
10	1353875723-9caa4d2cc5bc221d0fbd072f577561ce-4	VMTS13.16.020	0	195	0
10	1353875428-4204f4710e356e3f9faba53fa6749b09-11	VMTS13.16.001	53	101	0
10	1353989369-ede6a09419844a4485a8a6541d63b85d-24	VMTS13.16.011	0	74	0
10	1353989369-ede6a09419844a4485a8a6541d63b85d-25	VMTS13.16.014	0	74	0
10	1354117194-34cc5873aa0fd9b750e97757c50df242-62	VMTS13.16.019	0	104	0
10	1354124129-72c7e8f0e669681dce66e0565429a279-31	VMTS13.16.001	67	117	0
10	1354117194-34cc5873aa0fd9b750e97757c50df242-62	VMTS13.16.009	126	142	0
10	1354117194-34cc5873aa0fd9b750e97757c50df242-62	VMTS13.16.002	0	44	0
10	1354109377-630dce91efa93e8311c270be45eb10e8-41	VMTS13.16.001	0	26	0
10	1354067545-9be39ce35505c7c0e3bf168159ea214e-21	VMTS13.16.001	6	35	0
10	1354057009-13332bd4107bfa65b6dc0a99bc8444ba-17	VMTS13.16.009	56	72	0
10	1354057009-13332bd4107bfa65b6dc0a99bc8444ba-17	VMTS13.16.001	0	37	0
10	1354034073-b43cba3dd84076e270305d76498cad53-2	VMTS13.16.001	0	142	0
10	1353989369-ede6a09419844a4485a8a6541d63b85d-26	VMTS13.16.028	32	100	0
10	1353875154-128094e8c0b30597ac4614f5a239385b-9	VMTS13.16.015	45	135	0
10	1353698480-afb161221160a94a1248306b68f1231f-14	VMTS13.16.028	703	751	0
10	1353702093-b364ce763819f583c1bed4c7466f3b99-0	VMTS13.16.028	995	1043	0
10	1353702093-a4c7da23f378f8dc20a84697b99ff7c2-1	VMTS13.16.028	1005	1053	0
10	1353701353-e0813a582ea9048d42b2eb1e8a411307-10	VMTS13.16.032	0	113	0
10	1353700287-f9724ebce4d30a4eca6946de863ccb09-3	VMTS13.16.028	1126	1173	0
10	1353700287-388950694a7d75dc162d81b2e7dbc522-2	VMTS13.16.028	795	843	0
10	1353699361-ffda07563e9760e917c77aee8068d5f7-12	VMTS13.16.028	0	88	0
10	1353698481-946114092e88482b8bff601f6bdd4642-0	VMTS13.16.028	1275	1323	0
10	1353698481-20ad6dfc8815ab2dc04f3d3279dd1e20-1	VMTS13.16.028	762	809	0
10	1353698480-f334c79609f652800d8ec5789f444c42-0	VMTS13.16.028	1059	1106	0
10	1353698480-e84902d6fa67c43dd29e93b2f9b61031-3	VMTS13.16.028	761	809	0
10	1353702094-13c1261179f2aa944db3fa32947d0f53-3	VMTS13.16.028	1013	1061	0
10	1353702094-6b4d856a4f19d79d8e23f71c6de13f73-3	VMTS13.16.028	665	713	0
10	1353823057-49b7c84c617c302bf4c22ae755548e3f-5	VMTS13.16.030	0	76	0
10	1353823057-49b7c84c617c302bf4c22ae755548e3f-4	VMTS13.16.001	6	33	0
10	1353825166-c3ee13bbfbeaaa4234fc5f3bd2d7aa11-1	VMTS13.16.028	41	153	0
10	1353822125-173ce5364a2558097453169a57ee1ddd-22	VMTS13.16.001	58	84	0
10	1353790544-916f380ad94acc043e77719c122cbd5e-5	VMTS13.16.007	44	138	0
10	1353787616-dd1834386c4ebe40e66ea219bae927cd-10	VMTS13.16.001	86	125	0
10	1353780341-b981e6d11e4470017a3a2f24b7bc5eb0-32	VMTS13.16.029	44	89	0
10	1353703332-bff48d16e98a9b65a095f2ccd94f6be4-0	VMTS13.16.001	0	44	0
10	1353703893-041f9745a5e5e1784efdc234bf7e60d7-1	VMTS13.16.028	776	823	0
10	1353703893-0f3127c1b5471e0e43777126a24c096c-0	VMTS13.16.028	1043	1091	0
10	1353753005-a66ace214d1776091dc90af3cdf57683-6	VMTS13.16.029	0	114	0
11	1346263093-08d39be73527c9035db3bd205b34f7c0-315	VMTS13.08.110	87	178	0
11	1346263093-08d39be73527c9035db3bd205b34f7c0-122	VMTS13.08.132	328	406	0
11	1346263093-08d39be73527c9035db3bd205b34f7c0-122	VMTS13.08.105	359	423	0
11	1346256409-5f9b583dca78448cf456a8dc57667a90-3	VMTS13.08.129	287	347	0
11	1346256409-5f9b583dca78448cf456a8dc57667a90-3	VMTS13.08.118	287	347	0
11	1346256409-2c14764fb96084600419d840a1d60e9d-3	VMTS13.08.120	285	351	0
11	1346263093-08d39be73527c9035db3bd205b34f7c0-315	VMTS13.08.118	0	129	0
11	1346252395-f03adc88c221b9aa6d6f3d71c9ba904a-12	VMTS13.08.111	0	85	0
11	1346247890-8a0eb493bb9dc5401d27f4ab8fdfffb6-11	VMTS13.08.117	0	176	0
11	1346246949-d9443d49f736c29faa3a80bd8009443a-8	VMTS13.08.105	0	52	0
11	1346246949-d9443d49f736c29faa3a80bd8009443a-1	VMTS13.08.123	46	171	0
11	1346246949-d9443d49f736c29faa3a80bd8009443a-1	VMTS13.08.088	0	141	0
11	1346244428-fac03d323bcda139f886e608c0a3abcf-3	VMTS13.08.111	1255	1300	0
11	1346241366-db8d07af77d3ca9de1284d0da8ad4881-1	VMTS13.08.118	299	372	0
11	1346241319-8ee3c5aa44ab018e054802e99d565176-1	VMTS13.08.118	299	372	0
11	1346233110-57c6b019f68f12f84216feb23a26be22-103	VMTS13.08.088	29	87	0
11	1346263093-08d39be73527c9035db3bd205b34f7c0-66	VMTS13.08.088	365	429	0
11	1346263093-08d39be73527c9035db3bd205b34f7c0-66	VMTS13.08.090	281	327	0
11	1346264923-04429598c13b916ff0a37f09f5a37575-11	VMTS13.08.132	0	111	0
11	1346276596-8c439cf4a508c80e58f06e086b6a399d-527	VMTS13.08.066	0	72	0
11	1346273691-41676263ea265258ffb56da23da97ae3-10	VMTS13.08.126	0	37	0
